"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (EU)","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2013",1992,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2013,1992,2012,1992,2012,2012,6,2012,2011,"WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2012","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2011",222000,230000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,222000,230000,NA,NA,0.07,0.08,"F-1/yr","1/yr",NA,NA,NA,NA,0.07,0.08,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,4,2012,2011,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2012","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2011",345000,343000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,345000,343000,NA,NA,0.0485,0.0479,"F-1/yr","1/yr",NA,NA,NA,NA,0.0485,0.0479,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2013",1992,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2013,1992,2012,1992,2012,2012,6,2012,2011,"WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2012","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2011",222000,230000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,222000,230000,NA,NA,0.07,0.08,"F-1/yr","1/yr",NA,NA,NA,NA,0.07,0.08,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",3
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,3,2012,2011,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2012","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2011",394000,371000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,394000,371000,NA,NA,0.0433,0.043,"F-1/yr","1/yr",NA,NA,NA,NA,0.0433,0.043,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,3,"N",3
"Europe (EU)","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2013",1992,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2013,1992,2012,1992,2012,2012,6,2012,2011,"WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2012","WGHANSA-HMACKIXa-1992-2013-ICESIMP2016_2011",222000,230000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,222000,230000,NA,NA,0.07,0.08,"F-1/yr","1/yr",NA,NA,NA,NA,0.07,0.08,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"N",4
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,2,2012,2011,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2012","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2011",350000,331000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,350000,331000,NA,NA,0.0483,0.0479,"F-1/yr","1/yr",NA,NA,NA,NA,0.0483,0.0479,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,4,"N",4
"Europe (EU)","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2014",1992,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2014,1992,2013,1992,2013,2013,5,2013,2012,"WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2013","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"N",1
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,4,2013,2012,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2013","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"N",1
"Europe (EU)","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2014",1992,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2014,1992,2013,1992,2013,2013,5,2013,2012,"WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2013","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,3,2013,2012,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2013","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,6,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2014",1992,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2014,1992,2013,1992,2013,2013,5,2013,2012,"WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2013","WGHANSA-HMACKIXa-1992-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"N",3
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,2,2013,2012,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2013","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,7,"N",3
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,4,2014,2013,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"N",1
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,3,2014,2013,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,8,"N",1
"Europe (EU)","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2015",1992,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2015,1992,2014,1992,2014,2014,4,2014,2013,"WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2014","WGHANSA-HMACKIXa-1992-2015-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,2,2014,2013,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2014","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,9,"N",2
"Europe (EU)","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016","HMACKIXa","ICES","WGHANSA","1992-2016",1992,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/hom-soth.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1992,2016,1992,2015,1992,2015,2015,3,2015,2014,"WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2015","WGHANSA-HMACKIXa-1992-2016-ICESIMP2016_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,10,"N",1
"Europe (EU)","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018","HMACKIXa","ICES","WGHANSA","1992-2017",1992,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/hom.27.9a.pdf","Analytical assessment (AMISH model)","Unknown","Unknown","multinational","Portugese Waters -East","multinational-ICES-IXa","Horse mackerel Portugese Waters -East","Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus","Trachurus trachurus","Horse mackerel",0,"Current","Portugal",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1992,2017,1992,2016,1992,2016,2016,2,2015,2014,"WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2015","WGHANSA-HMACKIXa-1992-2017-ICESIMP2018_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,"",0.11,"Fmsy-1/yr",0.19,"",NA,NA,181000,NA,181000,"SSBtrigmsy-MT",NA,10,"N",1
"Europe (EU)","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d","ICES","WGNSSK","1979-2010",1979,2010,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2006%20Plaice%20in%20Division%20VIId.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"NULL","0.1","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2010","WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2009",3950,3560,"SSB-MT","MT",9230,6410,9230,6410,NA,NA,3950,3560,NA,NA,0.463,0.644,"F-1/yr","1/yr",0.344,0.45,0.344,0.45,0.463,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",4
"Europe (EU)","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2015",1979,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2015,1980,2014,1980,2014,2014,4,2010,2009,"WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2010","WGNSSK-PLAIC7d-1979-2015-ICESIMP2016_2009",19700,16100,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,19700,16100,NA,NA,0.164,0.217,"F-1/yr","1/yr",NA,NA,NA,NA,0.164,0.217,NA,NA,NA,NA,0.25,"",0.25,"Fmsy-1/yr",NA,NA,NA,NA,25800,NA,25826,"SSBtrigmsy-MT",NA,1,"N",4
"Europe (EU)","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d","ICES","WGNSSK","1979-2010",1979,2010,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2006%20Plaice%20in%20Division%20VIId.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"NULL","0.1","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2010","WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2009",3950,3560,"SSB-MT","MT",9230,6410,9230,6410,NA,NA,3950,3560,NA,NA,0.463,0.644,"F-1/yr","1/yr",0.344,0.45,0.344,0.45,0.463,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",5
"Europe (EU)","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016","PLAIC7d","ICES","WGNSSK","1979-2016",1979,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/ple-eche.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,3,2010,2009,"WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2010","WGNSSK-PLAIC7d-1979-2016-ICESIMP2016_2009",17300,14400,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,17300,14400,NA,NA,0.206,0.246,"F-1/yr","1/yr",NA,NA,NA,NA,0.206,0.246,NA,NA,NA,NA,0.25,"",0.25,"Fmsy-1/yr",0.5,"",NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,2,"N",5
"Europe (EU)","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d","ICES","WGNSSK","1979-2010",1979,2010,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2006%20Plaice%20in%20Division%20VIId.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"NULL","0.1","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2010","WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2009",3950,3560,"SSB-MT","MT",9230,6410,9230,6410,NA,NA,3950,3560,NA,NA,0.463,0.644,"F-1/yr","1/yr",0.344,0.45,0.344,0.45,0.463,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Y",6
"Europe (EU)","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018","PLAIC7d","ICES","WGNSSK","1979-2017",1979,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/ple.27.7d.pdf","Age-based analytical assessment","Unknown","Unknown","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,2,2010,2009,"WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2010","WGNSSK-PLAIC7d-1979-2017-ICESIMP2018_2009",17300,14500,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,17300,14500,NA,NA,0.196,0.242,"F-1/yr","1/yr",NA,NA,NA,NA,0.196,0.242,NA,NA,NA,NA,0.25,"",0.25,"Fmsy-1/yr",0.5,"",NA,NA,25826,NA,25826,"SSBtrigmsy-MT",NA,3,"Y",6
"Europe (EU)","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d","ICES","WGNSSK","1979-2010",1979,2010,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2006%20Plaice%20in%20Division%20VIId.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Eastern English Channel","multinational-ICES-VIId","European plaice Eastern English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","France",27,"NULL","0.1","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2010","WGNSSK-PLAIC7d-1979-2010-NEUBAUER_2009",3950,3560,"SSB-MT","MT",9230,6410,9230,6410,NA,NA,3950,3560,NA,NA,0.463,0.644,"F-1/yr","1/yr",0.344,0.45,0.344,0.45,0.463,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Y",7
