"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (non-EU)","AFWG-POLLNEAR-1957-2015-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2015",1957,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2015,1960,2014,1960,2014,2014,4,2011,2010,"AFWG-POLLNEAR-1957-2015-ICESIMP2016_2011","AFWG-POLLNEAR-1957-2015-ICESIMP2016_2010",283000,319000,"SSB-MT","MT",566000,683000,566000,683000,NA,NA,283000,319000,NA,NA,0.384,0.384,"F-1/yr","1/yr",0.277385159010601,0.285505124450952,NA,NA,0.384,0.384,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",2,"N",3
"Europe (non-EU)","AFWG-POLLNEAR-1957-2012-CHING","POLLNEAR","ICES","AFWG","1957-2012",1957,2012,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2012/2012/sai-arct.pdf","VPA","XSA","Extended Survivor Analysis","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"NULL",NA,NA,NA,NA,NA,1960,2012,1960,2011,1960,2011,2011,6,2011,2010,"AFWG-POLLNEAR-1957-2012-CHING_2011","AFWG-POLLNEAR-1957-2012-CHING_2010",351000,383000,"SSB-MT","MT",745000,830000,745000,830000,NA,NA,351000,383000,NA,NA,0.351,0.368,"F-1/yr","1/yr",0.211,0.235,0.211,0.235,0.351,0.368,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,220000,NA,NA,NA,"",3,"N",4
"Europe (non-EU)","AFWG-POLLNEAR-1957-2016-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2016",1957,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2016,1960,2015,1960,2015,2015,3,2011,2010,"AFWG-POLLNEAR-1957-2016-ICESIMP2016_2011","AFWG-POLLNEAR-1957-2016-ICESIMP2016_2010",284000,321000,"SSB-MT","MT",570000,690000,570000,690000,NA,NA,284000,321000,NA,NA,0.382,0.383,"F-1/yr","1/yr",0.275438596491228,0.282608695652174,NA,NA,0.382,0.383,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",3,"N",4
"Europe (non-EU)","AFWG-POLLNEAR-1957-2012-CHING","POLLNEAR","ICES","AFWG","1957-2012",1957,2012,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2012/2012/sai-arct.pdf","VPA","XSA","Extended Survivor Analysis","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"NULL",NA,NA,NA,NA,NA,1960,2012,1960,2011,1960,2011,2011,6,2011,2010,"AFWG-POLLNEAR-1957-2012-CHING_2011","AFWG-POLLNEAR-1957-2012-CHING_2010",351000,383000,"SSB-MT","MT",745000,830000,745000,830000,NA,NA,351000,383000,NA,NA,0.351,0.368,"F-1/yr","1/yr",0.211,0.235,0.211,0.235,0.351,0.368,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,220000,NA,NA,NA,"",4,"N",5
"Europe (non-EU)","AFWG-POLLNEAR-1957-2017-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2017",1957,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/pok.27.1-2.pdf","SAM","Unknown","Unknown","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2017,1960,2016,1960,2016,2016,2,2011,2010,"AFWG-POLLNEAR-1957-2017-ICESIMP2018_2011","AFWG-POLLNEAR-1957-2017-ICESIMP2018_2010",298000,332000,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,298000,332000,NA,NA,0.369,0.374,"F-1/yr","1/yr",NA,NA,NA,NA,0.369,0.374,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT",NA,4,"N",5
"Europe (non-EU)","AFWG-POLLNEAR-1957-2012-CHING","POLLNEAR","ICES","AFWG","1957-2012",1957,2012,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2012/2012/sai-arct.pdf","VPA","XSA","Extended Survivor Analysis","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"NULL",NA,NA,NA,NA,NA,1960,2012,1960,2011,1960,2011,2011,6,2011,2010,"AFWG-POLLNEAR-1957-2012-CHING_2011","AFWG-POLLNEAR-1957-2012-CHING_2010",351000,383000,"SSB-MT","MT",745000,830000,745000,830000,NA,NA,351000,383000,NA,NA,0.351,0.368,"F-1/yr","1/yr",0.211,0.235,0.211,0.235,0.351,0.368,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,220000,NA,NA,NA,"",5,"Y",6
"Europe (non-EU)","AFWG-POLLNEAR-1957-2018-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2018",1957,2018,"","SAM","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2018,1960,2017,1960,2017,2017,1,2011,2010,"AFWG-POLLNEAR-1957-2018-ICESIMP2018_2011","AFWG-POLLNEAR-1957-2018-ICESIMP2018_2010",292000,326000,"SSB-MT","MT",576000,680000,576000,680000,NA,NA,292000,326000,NA,NA,0.376,0.381,"F-1/yr","1/yr",0.272569444444444,0.286764705882353,NA,NA,0.376,0.381,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT","",5,"Y",6
"Europe (non-EU)","AFWG-POLLNEAR-1957-2014-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2014",1957,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2014,1960,2013,1960,2013,2013,5,2013,2012,"AFWG-POLLNEAR-1957-2014-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",6,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2015-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2015",1957,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2015,1960,2014,1960,2014,2014,4,2013,2012,"AFWG-POLLNEAR-1957-2015-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2015-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",6,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2014-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2014",1957,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2014,1960,2013,1960,2013,2013,5,2013,2012,"AFWG-POLLNEAR-1957-2014-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",7,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2016-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2016",1957,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2016,1960,2015,1960,2015,2015,3,2013,2012,"AFWG-POLLNEAR-1957-2016-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2016-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",7,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2014-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2014",1957,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2014,1960,2013,1960,2013,2013,5,2013,2012,"AFWG-POLLNEAR-1957-2014-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",8,"N",3
"Europe (non-EU)","AFWG-POLLNEAR-1957-2017-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2017",1957,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/pok.27.1-2.pdf","SAM","Unknown","Unknown","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2017,1960,2016,1960,2016,2016,2,2013,2012,"AFWG-POLLNEAR-1957-2017-ICESIMP2018_2013","AFWG-POLLNEAR-1957-2017-ICESIMP2018_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT",NA,8,"N",3
"Europe (non-EU)","AFWG-POLLNEAR-1957-2014-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2014",1957,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2014,1960,2013,1960,2013,2013,5,2013,2012,"AFWG-POLLNEAR-1957-2014-ICESIMP2016_2013","AFWG-POLLNEAR-1957-2014-ICESIMP2016_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",9,"N",4
"Europe (non-EU)","AFWG-POLLNEAR-1957-2018-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2018",1957,2018,"","SAM","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2018,1960,2017,1960,2017,2017,1,2013,2012,"AFWG-POLLNEAR-1957-2018-ICESIMP2018_2013","AFWG-POLLNEAR-1957-2018-ICESIMP2018_2012",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT","",9,"N",4
"Europe (non-EU)","AFWG-POLLNEAR-1957-2015-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2015",1957,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2015,1960,2014,1960,2014,2014,4,2014,2013,"AFWG-POLLNEAR-1957-2015-ICESIMP2016_2014","AFWG-POLLNEAR-1957-2015-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",10,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2016-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2016",1957,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2016,1960,2015,1960,2015,2015,3,2014,2013,"AFWG-POLLNEAR-1957-2016-ICESIMP2016_2014","AFWG-POLLNEAR-1957-2016-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",10,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2015-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2015",1957,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2015,1960,2014,1960,2014,2014,4,2014,2013,"AFWG-POLLNEAR-1957-2015-ICESIMP2016_2014","AFWG-POLLNEAR-1957-2015-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",11,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2017-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2017",1957,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/pok.27.1-2.pdf","SAM","Unknown","Unknown","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2017,1960,2016,1960,2016,2016,2,2014,2013,"AFWG-POLLNEAR-1957-2017-ICESIMP2018_2014","AFWG-POLLNEAR-1957-2017-ICESIMP2018_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT",NA,11,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2015-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2015",1957,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2015,1960,2014,1960,2014,2014,4,2014,2013,"AFWG-POLLNEAR-1957-2015-ICESIMP2016_2014","AFWG-POLLNEAR-1957-2015-ICESIMP2016_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",12,"N",3
"Europe (non-EU)","AFWG-POLLNEAR-1957-2018-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2018",1957,2018,"","SAM","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2018,1960,2017,1960,2017,2017,1,2014,2013,"AFWG-POLLNEAR-1957-2018-ICESIMP2018_2014","AFWG-POLLNEAR-1957-2018-ICESIMP2018_2013",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT","",12,"N",3
"Europe (non-EU)","AFWG-POLLNEAR-1957-2016-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2016",1957,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2016,1960,2015,1960,2015,2015,3,2015,2014,"AFWG-POLLNEAR-1957-2016-ICESIMP2016_2015","AFWG-POLLNEAR-1957-2016-ICESIMP2016_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",13,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2017-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2017",1957,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/pok.27.1-2.pdf","SAM","Unknown","Unknown","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2017,1960,2016,1960,2016,2016,2,2015,2014,"AFWG-POLLNEAR-1957-2017-ICESIMP2018_2015","AFWG-POLLNEAR-1957-2017-ICESIMP2018_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT",NA,13,"N",1
"Europe (non-EU)","AFWG-POLLNEAR-1957-2016-ICESIMP2016","POLLNEAR","ICES","AFWG","1957-2016",1957,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/sai-arct.pdf","SAM ","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1960,2016,1960,2015,1960,2015,2015,3,2015,2014,"AFWG-POLLNEAR-1957-2016-ICESIMP2016_2015","AFWG-POLLNEAR-1957-2016-ICESIMP2016_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Fmp-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBmp-MT","",14,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2018-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2018",1957,2018,"","SAM","Unknown","SAM ","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2018,1960,2017,1960,2017,2017,1,2015,2014,"AFWG-POLLNEAR-1957-2018-ICESIMP2018_2015","AFWG-POLLNEAR-1957-2018-ICESIMP2018_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT","",14,"N",2
"Europe (non-EU)","AFWG-POLLNEAR-1957-2017-ICESIMP2018","POLLNEAR","ICES","AFWG","1957-2017",1957,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/pok.27.1-2.pdf","SAM","Unknown","Unknown","multinational","North-East Arctic","multinational-ICES-I-II","Pollock North-East Arctic","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","Pollachius virens","Pollock",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1960,2017,1960,2016,1960,2016,2016,2,2016,2015,"AFWG-POLLNEAR-1957-2017-ICESIMP2018_2016","AFWG-POLLNEAR-1957-2017-ICESIMP2018_2015",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,"Ftarget-1/yr",0.58,"",NA,NA,220000,NA,220000,"SSBpa-MT",NA,15,"N",1
