"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (EU)","HAWG-SEELNSSA2-1983-2018-ICESIMP2018","SEELNSSA2","ICES","HAWG","1983-2018",1983,2018,"","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 2","multinational-ICES-SA2","Sand eel Sandeel Area 2","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1983,2018,1983,2017,1983,2017,2017,1,2015,2014,"HAWG-SEELNSSA2-1983-2018-ICESIMP2018_2015","HAWG-SEELNSSA2-1983-2018-ICESIMP2018_2014",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,"Fcap",NA,NA,NA,NA,NA,NA,84000,NA,84000,"SSBpa-MT",NA,20,"N",2
"Europe (EU)","HAWG-SEELNSSA2-1983-2017-ICESIMP2018","SEELNSSA2","ICES","HAWG","1983-2017",1983,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/san.sa.2r.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 2","multinational-ICES-SA2","Sand eel Sandeel Area 2","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1983,2017,1983,2016,1983,2016,2016,2,2016,2015,"HAWG-SEELNSSA2-1983-2017-ICESIMP2018_2016","HAWG-SEELNSSA2-1983-2017-ICESIMP2018_2015",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,"Fcap",NA,NA,NA,NA,NA,NA,84000,NA,84000,"SSBpa-MT",NA,21,"N",1
"Europe (EU)","HAWG-SEELNSSA2-1983-2018-ICESIMP2018","SEELNSSA2","ICES","HAWG","1983-2018",1983,2018,"","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 2","multinational-ICES-SA2","Sand eel Sandeel Area 2","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1983,2018,1983,2017,1983,2017,2017,1,2016,2015,"HAWG-SEELNSSA2-1983-2018-ICESIMP2018_2016","HAWG-SEELNSSA2-1983-2018-ICESIMP2018_2015",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,"Fcap",NA,NA,NA,NA,NA,NA,84000,NA,84000,"SSBpa-MT",NA,21,"N",1
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2010,2009,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2010","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2009",254000,75200,"SSB-MT","MT",571000,306000,571000,306000,NA,NA,254000,75200,NA,NA,0.56,0.155,"F-1/yr","1/yr",0.141155866900175,0.109150326797386,NA,NA,0.56,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",1,"N",2
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",1,"N",2
"Europe (EU)","HAWG-SEELNSSA3-1983-2014-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2014",1983,2014,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2014/2014/san_34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2014,1983,2013,1983,2013,2013,5,2010,2009,"HAWG-SEELNSSA3-1983-2014-ICESIMP2016_2010","HAWG-SEELNSSA3-1983-2014-ICESIMP2016_2009",253000,69600,"SSB-MT","MT",542000,307000,542000,307000,NA,NA,253000,69600,NA,NA,0.601,0.167,"F-1/yr","1/yr",0.148708487084871,0.108794788273616,NA,NA,0.601,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",2,"N",3
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",2,"N",3
"Europe (EU)","HAWG-SEELNSSA3-1983-2015-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2015",1983,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/san-ns3.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2015,1983,2014,1983,2014,2014,4,2010,2009,"HAWG-SEELNSSA3-1983-2015-ICESIMP2016_2010","HAWG-SEELNSSA3-1983-2015-ICESIMP2016_2009",254000,67600,"SSB-MT","MT",529000,309000,529000,309000,NA,NA,254000,67600,NA,NA,0.607,0.169,"F-1/yr","1/yr",0.152362948960302,0.108090614886731,NA,NA,0.607,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195000,NA,195000,"SSBtrigmsy-MT","",3,"N",4
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",3,"N",4
"Europe (EU)","HAWG-SEELNSSA3-1983-2016-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2016",1983,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/san-ns3.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1983,2016,1983,2015,1983,2015,2015,3,2010,2009,"HAWG-SEELNSSA3-1983-2016-ICESIMP2016_2010","HAWG-SEELNSSA3-1983-2016-ICESIMP2016_2009",276000,66200,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,276000,66200,NA,NA,0.684,0.172,"F-1/yr","1/yr",NA,NA,NA,NA,0.684,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195000,NA,195000,"SSBtrigmsy-MT",NA,4,"N",5
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",4,"N",5
"Europe (EU)","HAWG-SEELNSSA3-1986-2017-ICESIMP2018","SEELNSSA3","ICES","HAWG","1986-2017",1986,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/san.sa.3r.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1986,2017,1986,2016,1986,2016,2016,2,2010,2009,"HAWG-SEELNSSA3-1986-2017-ICESIMP2018_2010","HAWG-SEELNSSA3-1986-2017-ICESIMP2018_2009",246000,98300,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,246000,98300,NA,NA,0.403,0.031,"F-1/yr","1/yr",NA,NA,NA,NA,0.403,0.031,NA,NA,NA,NA,0.29,"Fcap",NA,NA,NA,NA,NA,NA,129000,NA,129000,"SSBpa-MT",NA,5,"Y",6
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",5,"Y",6
"Europe (EU)","HAWG-SEELNSSA3-1986-2018-ICESIMP2018","SEELNSSA3","ICES","HAWG","1986-2018",1986,2018,"","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1986,2018,1986,2017,1986,2017,2017,1,2010,2009,"HAWG-SEELNSSA3-1986-2018-ICESIMP2018_2010","HAWG-SEELNSSA3-1986-2018-ICESIMP2018_2009",246000,95300,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,246000,95300,NA,NA,0.339,0.027,"F-1/yr","1/yr",NA,NA,NA,NA,0.339,0.027,NA,NA,NA,NA,0.29,"Fcap",NA,NA,NA,NA,NA,NA,129000,NA,129000,"SSBpa-MT",NA,6,"Y",7
"Europe (EU)","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER","SEELNSSA3","ICES","WGNSSK","1983-2011",1983,2011,"http://www.ices.dk/reports/ACOM/2011/WGNSSK/Sec%2004%20Sandeel.pdf","Seasonal age-based analytical (SMS-effort)","SMS","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"NULL",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2011,1983,2010,1983,2010,2010,7,2010,2009,"WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2010","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER_2009",261000,86300,"SSB-MT","MT",440000,322000,440000,322000,NA,NA,261000,86300,NA,NA,0.525,0.143,"F-1/yr","1/yr",0.177,0.104,0.177,0.104,0.525,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,NA,NA,"",6,"Y",7
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2012,2011,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",7,"N",1
"Europe (EU)","HAWG-SEELNSSA3-1983-2014-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2014",1983,2014,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2014/2014/san_34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2014,1983,2013,1983,2013,2013,5,2012,2011,"HAWG-SEELNSSA3-1983-2014-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2014-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",7,"N",1
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2012,2011,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",8,"N",2
"Europe (EU)","HAWG-SEELNSSA3-1983-2015-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2015",1983,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/san-ns3.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2015,1983,2014,1983,2014,2014,4,2012,2011,"HAWG-SEELNSSA3-1983-2015-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2015-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195000,NA,195000,"SSBtrigmsy-MT","",8,"N",2
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2012,2011,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",9,"N",3
"Europe (EU)","HAWG-SEELNSSA3-1983-2016-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2016",1983,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/san-ns3.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1983,2016,1983,2015,1983,2015,2015,3,2012,2011,"HAWG-SEELNSSA3-1983-2016-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2016-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195000,NA,195000,"SSBtrigmsy-MT",NA,9,"N",3
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2012,2011,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",10,"N",4
"Europe (EU)","HAWG-SEELNSSA3-1986-2017-ICESIMP2018","SEELNSSA3","ICES","HAWG","1986-2017",1986,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/san.sa.3r.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Unknown","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1986,2017,1986,2016,1986,2016,2016,2,2012,2011,"HAWG-SEELNSSA3-1986-2017-ICESIMP2018_2012","HAWG-SEELNSSA3-1986-2017-ICESIMP2018_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,"Fcap",NA,NA,NA,NA,NA,NA,129000,NA,129000,"SSBpa-MT",NA,10,"N",4
"Europe (EU)","HAWG-SEELNSSA3-1983-2013-ICESIMP2016","SEELNSSA3","ICES","HAWG","1983-2013",1983,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/san-34.pdf","Seasonal age-based analytical (SMS-effort)","Unknown","Seasonal age-based analytical (SMS-effort)","multinational","Sandeel Area 3","multinational-ICES-SA3","Sand eel Sandeel Area 3","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes spp","Ammodytes spp","Sand eel",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"Natural mortality estimated from multispecies assessment (assumed constant over time) ",NA,NA,1983,2013,1983,2012,1983,2012,2012,6,2012,2011,"HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2012","HAWG-SEELNSSA3-1983-2013-ICESIMP2016_2011",NA,NA,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F-1/yr","1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215000,NA,195000,"SSBtrigmsy-MT","",11,"N",5
