"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"South America","IFOPCH-SBWHITCH-1979-2012-CHING","SBWHITCH","SUBPESCA","IFOPCH","1979-2012",1979,2012,"NULL","Statistical catch at age model","Unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",NA,NA,NA,NA,NA,1990,2011,1990,2011,1979,2011,2011,3,2011,2010,"IFOPCH-SBWHITCH-1979-2012-CHING_2011","IFOPCH-SBWHITCH-1979-2012-CHING_2010",619000,611000,"TBbest-MT","MT",619000,611000,619000,611000,NA,NA,487000,469000,NA,NA,0.0325,0.0383,"ERbest-ratio","ratio",0.0325,0.0383,0.0325,0.0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"N",5,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","INIDEP-ARGANCHONARG-1989-2007-Parma","ARGANCHONARG","CFP","INIDEP","1989-2007",1989,2007,"URL","VPA","ADAPT","A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"",1.02,"2008","",NA,NA,1990,2007,1990,2007,1990,2007,2007,3,2007,2006,"INIDEP-ARGANCHONARG-1989-2007-Parma_2007","INIDEP-ARGANCHONARG-1989-2007-Parma_2006",1140000,1500000,"TBbest-MT","MT",1140000,1500000,1140000,1500000,NA,NA,1020000,1200000,NA,NA,0.0215,0.0308,"ERbest-ratio","ratio",0.0215,0.0308,0.0215,0.0308,0.032,0.043,0.4046,"ERmsy-ratio",NA,NA,0.1898,"estimated by Parma using Ricker function",NA,NA,NA,NA,1047948.41,"TBmsy-MT",748152,"estimated by Parma using Ricker function",NA,NA,NA,1,"Y",8,1.0878398107403,1.36335931735797,0.168598524762908,0.0531389026198715,125506.32555491,197078.021766103,461244,748152,"SSBmsy",0.1898,"instFmsy",1.36335931735797,"SSB_by_SSBmsy",0.168598524762908,"InstF_by_InstFmsy",125506.32555491,"OFL_instF"
"South America","INIDEP-ARGANCHONARG-1989-2015-ORLANDO","ARGANCHONARG","CFP","INIDEP","1989-2015",1989,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"NULL",1.01,"NULL","",NA,NA,1990,2015,1990,2015,1990,2015,2015,2,2007,2006,"INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2007","INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2006",1230000,1280000,"TBbest-MT","MT",1230000,1280000,1230000,1280000,NA,NA,966000,1020000,NA,NA,0.0203252032520325,0.036796875,"ERbest-ratio","ratio",0.0203252032520325,0.036796875,NA,NA,0.061,0.077,NA,NA,NA,NA,NA,NA,0.86,"F66%-1/yr",NA,NA,NA,NA,NA,NA,484000,"SSB66%-MT",NA,1,"Y",8,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","INIDEP-ARGANCHONARG-1989-2007-Parma","ARGANCHONARG","CFP","INIDEP","1989-2007",1989,2007,"URL","VPA","ADAPT","A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"",1.02,"2008","",NA,NA,1990,2007,1990,2007,1990,2007,2007,3,2007,2006,"INIDEP-ARGANCHONARG-1989-2007-Parma_2007","INIDEP-ARGANCHONARG-1989-2007-Parma_2006",1140000,1500000,"TBbest-MT","MT",1140000,1500000,1140000,1500000,NA,NA,1020000,1200000,NA,NA,0.0215,0.0308,"ERbest-ratio","ratio",0.0215,0.0308,0.0215,0.0308,0.032,0.043,0.4046,"ERmsy-ratio",NA,NA,0.1898,"estimated by Parma using Ricker function",NA,NA,NA,NA,1047948.41,"TBmsy-MT",748152,"estimated by Parma using Ricker function",NA,NA,NA,2,"Y",9,1.0878398107403,1.36335931735797,0.168598524762908,0.0531389026198715,125506.32555491,197078.021766103,461244,748152,"SSBmsy",0.1898,"instFmsy",1.36335931735797,"SSB_by_SSBmsy",0.168598524762908,"InstF_by_InstFmsy",125506.32555491,"OFL_instF"
"South America","INIDEP-ARGANCHONARG-1989-2016-PARMA","ARGANCHONARG","CFP","INIDEP","1989-2016",1989,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",999,"Current","Argentina",41,"NULL",1.01,"NULL","",NA,NA,1990,2016,1990,2016,1990,2016,2016,1,2007,2006,"INIDEP-ARGANCHONARG-1989-2016-PARMA_2007","INIDEP-ARGANCHONARG-1989-2016-PARMA_2006",1320000,1350000,"TBbest-MT","MT",1320000,1350000,1320000,1350000,NA,NA,1030000,1070000,NA,NA,0.0189393939393939,0.0348888888888889,"ERbest-ratio","ratio",0.0189393939393939,0.0348888888888889,NA,NA,0.059,0.076,NA,NA,NA,NA,NA,NA,0.98,"F66%-1/yr",4.4,"F40%",NA,NA,NA,NA,890000,"SSB66%-MT",NA,2,"Y",9,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"US East Coast","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD","BSBASSMATLC","NMFS","NEFSC","1968-2007",1968,2007,"https://repository.library.noaa.gov/view/noaa/25243","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"",0.4,"NULL","",NA,NA,1968,2007,1968,2007,1968,2007,2007,3,2007,2006,"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2007","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2006",12900,12800,"TBbest-MT","MT",12900,12800,12900,12800,NA,NA,11500,11600,NA,NA,0.217829457364341,0.21171875,"ERbest-ratio","ratio",0.217829457364341,0.21171875,NA,NA,0.48,0.5,0.3027,"ERmsy-ratio",NA,NA,NA,NA,NA,NA,NA,NA,12892.3,"TBmsy-MT",12537,"",NA,NA,NA,1,"N",4,1.00059725572629,0.917284836882827,NA,NA,NA,NA,3904.83,12537,"SSBmsy",NA,"instFmsy",0.917284836882827,"SSB_by_SSBmsy",NA,NA,3904.83,"OFL_ER"
"US East Coast","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016","BSBASSMATLC","NMFS","NEFSC","1968-2011",1968,2011,"https://repository.library.noaa.gov/view/noaa/4001","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"Imported from SIS data dump received 2016",0.4,NA,"range of 0.1 to 0.9",NA,NA,1968,2011,1968,2011,1968,2011,2011,2,2007,2006,"NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2007","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2006",14100,15500,"TBbest-MT","MT",14100,15500,14100,15500,NA,NA,12700,14100,NA,NA,0.165957446808511,0.155483870967742,"ERbest-ratio","ratio",0.165957446808511,0.155483870967742,NA,NA,0.29,0.27,NA,NA,NA,NA,0.44,"F40% as proxy",NA,NA,0.44,"F40%  ",NA,NA,10880,"Length-based YPR",NA,NA,NA,1,"N",4,NA,1.16727941176471,0.659090909090909,NA,4197.22370553094,5019.08646272771,NA,10880,"SSBmsy",0.44,"instFmsy",1.16727941176471,"SSB_by_SSBmsy",0.659090909090909,"InstF_by_InstFmsy",4197.22370553094,"OFL_instF"
"US East Coast","NEFSC-BSBASSMATLC-1939-2015-ASHBROOK","BSBASSMATLC","NMFS","NEFSC","1939-2015",1939,2015,"http://www.asmfc.org/uploads/file/5953f11d2016BlackSeaBassStockAssmt.pdf","Statistical catch at age model","SCA","Statistical catch-at-age model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",999,"Current","USA",21,"NULL",0.4,"NULL","range of 0.1 to 0.9","4",NA,1990,2015,1990,2015,1939,2015,2015,1,2007,2006,"NEFSC-BSBASSMATLC-1939-2015-ASHBROOK_2007","NEFSC-BSBASSMATLC-1939-2015-ASHBROOK_2006",4354.133,5303.2966,"TBbest-MT","MT",4354.133,5303.2966,4354.133,5303.2966,42265144,38730240,NA,NA,NA,NA,0.235617515588063,0.193402345250688,"ERbest-ratio","ratio",0.235617515588063,0.193402345250688,NA,NA,0.7,0.513,0.1795,"ERmsy-calc-ratio",NA,NA,0.36,NA,NA,NA,NA,NA,17256,"TBmsy-MT",9667,NA,NA,NA,NA,2,"Y",8,0.252325741770978,NA,1.94444444444444,NA,1097.92950497245,1316.35748533536,781.5668735,9667,"SSBmsy",0.36,"instFmsy",0.252325741770978,"TB_by_TBmsy",1.94444444444444,"InstF_by_InstFmsy",1097.92950497245,"OFL_instF"
"US East Coast","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD","BSBASSMATLC","NMFS","NEFSC","1968-2007",1968,2007,"https://repository.library.noaa.gov/view/noaa/25243","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"",0.4,"NULL","",NA,NA,1968,2007,1968,2007,1968,2007,2007,3,2007,2006,"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2007","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2006",12900,12800,"TBbest-MT","MT",12900,12800,12900,12800,NA,NA,11500,11600,NA,NA,0.217829457364341,0.21171875,"ERbest-ratio","ratio",0.217829457364341,0.21171875,NA,NA,0.48,0.5,0.3027,"ERmsy-ratio",NA,NA,NA,NA,NA,NA,NA,NA,12892.3,"TBmsy-MT",12537,"",NA,NA,NA,2,"Y",8,1.00059725572629,0.917284836882827,NA,NA,NA,NA,3904.83,12537,"SSBmsy",NA,"instFmsy",0.917284836882827,"SSB_by_SSBmsy",NA,NA,3904.83,"OFL_ER"
"Europe (EU)","WGCSE-PLAICIS-1980-2017-ICESIMP2018","PLAICIS","ICES","WGCSE","1980-2017",1980,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/ple.27.7a.pdf","Age-based analytical assessment (SAM)","Unknown","Age-based analytical assessment (SAM)","multinational","Irish Sea","multinational-ICES-VIIa","European plaice Irish Sea","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"constant over years and different across ages ",NA,NA,1981,2017,1981,2016,1981,2016,2016,2,2016,2015,"WGCSE-PLAICIS-1980-2017-ICESIMP2018_2016","WGCSE-PLAICIS-1980-2017-ICESIMP2018_2015",22700,15200,"SSB-MT","MT",28200,19300,28200,19300,NA,NA,22700,15200,NA,NA,0.0397163120567376,NA,"ERbest-ratio","ratio",0.0397163120567376,0.0523316062176166,NA,NA,0.0473,0.0562,NA,NA,NA,NA,0.169,"",0.164565,"Fmsy-1/yr",0.4805195,"",NA,NA,10392,NA,10392.1,"SSBtrigmsy-MT",NA,3,"N",1,NA,2.18437259430331,0.279881656804734,NA,NA,3529.64789313702,NA,10392,"SSBmsy",0.169,"instFmsy",2.18437259430331,"SSB_by_SSBmsy",0.279881656804734,"InstF_by_InstFmsy",3529.64789313702,"OFL_instF_2"
"Europe (EU)","WGCSE-PLAICIS-1980-2018-ICESIMP2018","PLAICIS","ICES","WGCSE","1980-2018",1980,2018,"","Age-based analytical assessment (SAM)","Unknown","Age-based analytical assessment (SAM)","multinational","Irish Sea","multinational-ICES-VIIa","European plaice Irish Sea","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",999,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1981,2018,1981,2017,1981,2017,2017,1,2016,2015,"WGCSE-PLAICIS-1980-2018-ICESIMP2018_2016","WGCSE-PLAICIS-1980-2018-ICESIMP2018_2015",21500,14600,"SSB-MT","MT",26800,18600,26800,18600,NA,NA,21500,14600,NA,NA,0.0417910447761194,NA,"ERbest-ratio","ratio",0.0417910447761194,0.0543010752688172,NA,NA,0.05,0.057,NA,NA,NA,NA,0.1694,"",0.169369,"Fmsy-1/yr",0.4805195,"",NA,NA,10392,NA,10392,"SSBtrigmsy-MT",NA,3,"N",1,NA,2.06889915319477,0.295159386068477,NA,NA,3350.31990140772,NA,10392,"SSBmsy",0.1694,"instFmsy",2.06889915319477,"SSB_by_SSBmsy",0.295159386068477,"InstF_by_InstFmsy",3350.31990140772,"OFL_instF_2"
"Europe (EU)","WGDEEP-BLINGVb-VI-VII-1966-2016-ICESIMP2016","BLINGVb-VI-VII","ICES","WGDEEP","1966-2016",1966,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/bli-5b67.pdf","Multi-Year Catch Curves (MYCC)","Unknown","A model fitted to age composition and total catch in order to estimate annual total mortality (Z)","multinational","ICES 5b-6-7","multinational-ICES-Vb-VI-VII","Blue ling ICES 5b-6-7","Actinopterygii","Gadiformes","Lotidae","Molva","Molva dypterygia","Molva dypterygia","Blue ling",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1995,2016,1995,2015,1966,2015,2015,2,2015,2014,"WGDEEP-BLINGVb-VI-VII-1966-2016-ICESIMP2016_2015","WGDEEP-BLINGVb-VI-VII-1966-2016-ICESIMP2016_2014",92800,89500,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,92800,89500,NA,NA,0.0339,0.0374,"F-1/yr","1/yr",NA,NA,NA,NA,0.0339,0.0374,NA,NA,NA,NA,0.12,"",0.12,"Fmsy-1/yr",0.17,"",NA,NA,75000,NA,75000,"SSBtrigmsy-MT",NA,3,"N",2,NA,1.23733333333333,0.2825,NA,NA,10493.7834726478,NA,75000,"SSBmsy",0.12,"instFmsy",1.23733333333333,"SSB_by_SSBmsy",0.2825,"InstF_by_InstFmsy",10493.7834726478,"OFL_instF_2"
"Europe (EU)","WGDEEP-BLINGVb-VI-VII-1966-2018-ICESIMP2018","BLINGVb-VI-VII","ICES","WGDEEP","1966-2018",1966,2018,"","Multi-Year Catch Curves (MYCC)","Unknown","A model fitted to age composition and total catch in order to estimate annual total mortality (Z)","multinational","ICES 5b-6-7","multinational-ICES-Vb-VI-VII","Blue ling ICES 5b-6-7","Actinopterygii","Gadiformes","Lotidae","Molva","Molva dypterygia","Molva dypterygia","Blue ling",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",NA,NA,NA,NA,NA,1995,2018,1995,2017,1966,2017,2017,1,2015,2014,"WGDEEP-BLINGVb-VI-VII-1966-2018-ICESIMP2018_2015","WGDEEP-BLINGVb-VI-VII-1966-2018-ICESIMP2018_2014",91800,88100,"SSB-MT","MT",NA,NA,NA,NA,NA,NA,91800,88100,NA,NA,0.0368,0.0401,"F-1/yr","1/yr",NA,NA,NA,NA,0.0368,0.0401,NA,NA,NA,NA,0.12,"",0.12,"Fmsy-1/yr",0.17,"",NA,NA,75000,NA,75000,"SSBtrigmsy-MT",NA,3,"N",2,NA,1.224,0.306666666666667,NA,NA,10380.7039093649,NA,75000,"SSBmsy",0.12,"instFmsy",1.224,"SSB_by_SSBmsy",0.306666666666667,"InstF_by_InstFmsy",10380.7039093649,"OFL_instF_2"
"Australia","CSIRO-SILVERFISHSE-1980-2014-MOESENEDER","SILVERFISHSE","AFMA","CSIRO","1980-2014",1980,2014,"attached","Stock Synthesis v3.0 model","SS3","Stock Synthesis v3.0 model","Australia","Southeast Australia","Australia-AFMA-SE","Silverfish Southeast Australia","Actinopterygii","Perciformes","Centrolophidae","Seriolella","Seriolella punctata","Seriolella punctata","Silverfish",0,"Current","Australia",81,"",0.3,"NULL","Fem and Male","Pre-specified",NA,1980,2014,1980,2014,1980,2014,2014,2,2014,2013,"CSIRO-SILVERFISHSE-1980-2014-MOESENEDER_2014","CSIRO-SILVERFISHSE-1980-2014-MOESENEDER_2013",12700,11600,"TBbest-MT","MT",12700,11600,12700,11600,NA,NA,7390,6860,NA,NA,0.0327,NA,"ERbest-ratio","ratio",0.0327,0.06,0.0327,0.06,0.0332,0.061,NA,NA,NA,NA,0.2222," Depends on selectivity ",0.126304,"Ftarget-1/yr",NA,NA,NA,NA,6170.933,"",11223,"SSBtarget-MT",NA,3,"N",3,NA,1.19754986806695,0.149414941494149,NA,2198.2488906412,2530.4089945563,NA,6170.933,"SSBmsy",0.2222,"instFmsy",1.19754986806695,"SSB_by_SSBmsy",0.149414941494149,"InstF_by_InstFmsy",2198.2488906412,"OFL_instF"
"Australia","CSIRO-SILVERFISHSE-1980-2017-MOESENEDER","SILVERFISHSE","AFMA","CSIRO","1980-2017",1980,2017,"attached","Stock Synthesis v3.0 model","SS3","Stock Synthesis v3.0 model","Australia","Southeast Australia","Australia-AFMA-SE","Silverfish Southeast Australia","Actinopterygii","Perciformes","Centrolophidae","Seriolella","Seriolella punctata","Seriolella punctata","Silverfish",999,"Current","Australia",81,"",0.3,"NULL","Single Sex","Pre-specified",NA,1980,2017,1980,2017,1980,2017,2017,1,2014,2013,"CSIRO-SILVERFISHSE-1980-2017-MOESENEDER_2014","CSIRO-SILVERFISHSE-1980-2017-MOESENEDER_2013",5884.9,6164.61,"TBbest-MT","MT",5884.9,6164.61,5884.9,6164.61,NA,NA,3963.58,4073.08,NA,NA,0.06933916,NA,"ERbest-ratio","ratio",0.06933916,0.1122996,0.06933916,0.1122996,0.0684902,0.0703836,NA,NA,NA,NA,0.2147," Depends on selectivity ",0.123751,"Ftarget-1/yr",NA,NA,NA,NA,5102.3754,"",9095.68,"SSBtarget-MT",NA,3,"N",3,NA,0.776810737994699,0.319004191895668,NA,987.617381682035,1137.06014037399,NA,5102.3754,"SSBmsy",0.2147,"instFmsy",0.776810737994699,"SSB_by_SSBmsy",0.319004191895668,"InstF_by_InstFmsy",987.617381682035,"OFL_instF"
"Australia","CSIRO-SWHITSE-1947-2008-MOESENEDER","SWHITSE","AFMA","CSIRO","1947-2008",1947,2008,"attached","Stock Synthesis v3.0 model","SS3","Stock Synthesis v3.0 model","Australia","Southeast Australia","Australia-AFMA-SE","School whiting Southeast Australia","Actinopterygii","Perciformes","Sillaginidae","Sillago","Sillago flindersi","Sillago flindersi","School whiting",0,"Current","Australia",57,"",0.5342,"NULL","Fem and Male","Estimated",NA,1947,2008,1947,2008,1947,2008,2008,2,2008,2007,"CSIRO-SWHITSE-1947-2008-MOESENEDER_2008","CSIRO-SWHITSE-1947-2008-MOESENEDER_2007",9160,9160,"TBbest-MT","MT",9160,9160,9160,9160,NA,NA,3820,3290,NA,NA,0.152,NA,"ERbest-ratio","ratio",0.152,0.192,0.152,0.192,0.16,0.201,NA,NA,NA,NA,0.332," Depends on selectivity ",0.187025,"Ftarget-1/yr",NA,NA,NA,NA,1872.562,"",4000.68,"SSBtarget-MT",NA,3,"Y",8,NA,2.03998585894619,0.481927710843373,NA,2034.38852766424,2587.8161226533,NA,1872.562,"SSBmsy",0.332,"instFmsy",2.03998585894619,"SSB_by_SSBmsy",0.481927710843373,"InstF_by_InstFmsy",2034.38852766424,"OFL_instF"
"Australia","CSIRO-SWHITSE-1947-2016-MOESENEDER","SWHITSE","AFMA","CSIRO","1947-2016",1947,2016,"attached","Stock Synthesis v3.0 model","SS3","Stock Synthesis v3.0 model","Australia","Southeast Australia","Australia-AFMA-SE","School whiting Southeast Australia","Actinopterygii","Perciformes","Sillaginidae","Sillago","Sillago flindersi","Sillago flindersi","School whiting",999,"Current","Australia",57,"",0.5932,"NULL","Single Sex","Estimated",NA,1947,2016,1947,2016,1947,2016,2016,1,2008,2007,"CSIRO-SWHITSE-1947-2016-MOESENEDER_2008","CSIRO-SWHITSE-1947-2016-MOESENEDER_2007",8080,8600,"TBbest-MT","MT",8080,8600,8080,8600,NA,NA,3560,3330,NA,NA,0.168,NA,"ERbest-ratio","ratio",0.168,0.197,0.168,0.197,0.187,0.183,NA,NA,NA,NA,0.3393,"Depends on selectivity ",0.199199,"Ftarget-1/yr",NA,NA,NA,NA,1660.1421,"",3622.48,"SSBtarget-MT",NA,3,"Y",8,NA,2.14439474789538,0.551134689065724,NA,1782.90453736368,2324.86860978321,NA,1660.1421,"SSBmsy",0.3393,"instFmsy",2.14439474789538,"SSB_by_SSBmsy",0.551134689065724,"InstF_by_InstFmsy",1782.90453736368,"OFL_instF"
"Canada East Coast","DFO-COD2J3KL-1959-2014-WATSON","COD2J3KL","DFO","DFO","1959-2014",1959,2014,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_018-eng.pdf","Survey index","SURBA","Survey based stock assessment method","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1992,2014,1992,2014,1959,2014,2014,2,2014,2013,"DFO-COD2J3KL-1959-2014-WATSON_2014","DFO-COD2J3KL-1959-2014-WATSON_2013",344000,298000,"TBbest-MT","MT",344000,298000,344000,298000,463000000,326000000,188000,177000,NA,NA,0.0133139534883721,NA,"ERbest-ratio","ratio",0.0133139534883721,0.0144295302013423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",3,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"ERmsybest",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK","COD2J3KL","DFO","DFO-NFLD","1959-2018",1959,2018,"http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2018/2018_018-eng.html","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1983,2018,1983,2017,1959,2017,2017,1,2014,2013,"DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK_2014","DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK_2013",434000,327000,"TBbest-MT","MT",434000,327000,434000,327000,807000000,614000000,252000,176000,NA,NA,0.0107122039170507,NA,"ERbest-ratio","ratio",0.0107122039170507,0.0131535311926606,NA,NA,0.01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",3,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"ERmsybest",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-MAR-SCALLGB-1981-2012-ASHBROOK","SCALLGB","DFO","DFO-MAR","1981-2012",1981,2012,"http://www.dfo-mpo.gc.ca/Csas-sccs/publications/resdocs-docrech/2013/2013_079-eng.pdf","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",0,"Current","Canada",21,"Since 1998, Georges Bank has been divided into zones a and b. Catch and TAC prior to 1998 includes both areas, but since 1998 includes only zone a.",0.04,"NULL","Non-harvest mortality including discard mortality.",NA,NA,1981,2012,2002,2012,1981,2012,2012,2,2012,2011,"DFO-MAR-SCALLGB-1981-2012-ASHBROOK_2012","DFO-MAR-SCALLGB-1981-2012-ASHBROOK_2011",23300,21200,"TBbest-MT","MT",23300,21200,23300,21200,NA,NA,NA,NA,NA,NA,0.15,NA,"ERbest-ratio","ratio",0.15,0.18,0.15,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12779,NA,NA,NA,NA,NA,NA,3,"N",1,1.82330385789185,NA,NA,NA,NA,NA,NA,12779,"TBmsybest",NA,"instFmsy",1.82330385789185,"TB_by_TBmsy",NA,NA,NA,NA
