"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2013-ICESIMP2016","HERRRIGA","ICES","WGBFAS","1976-2013",1976,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-riga_201304142205.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2013,1977,2012,1977,2012,2012,6,2010,2009,"WGBFAS-HERRRIGA-1976-2013-ICESIMP2016_2010","WGBFAS-HERRRIGA-1976-2013-ICESIMP2016_2009",134000,143000,"TBbest-MT","MT",134000,143000,134000,143000,NA,NA,94000,99300,NA,NA,0.225373134328358,0.227972027972028,"ERbest-ratio","ratio",0.225373134328358,0.227972027972028,NA,NA,0.348,0.427,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",NA,NA,NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,1,"N",2,NA,1.56666666666667,0.994285714285714,NA,36074.6434421003,39571.7959776924,NA,60000,"SSBmsy",0.35,"instFmsy",1.56666666666667,"SSB_by_SSBmsy",0.994285714285714,"InstF_by_InstFmsy",36074.6434421003,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","ICES","WGBFAS","1976-2011",1976,2011,"http://www.ices.dk/reports/ACOM/2011/WGBFAS/Sec%2006.4%20Herring%20in%20Subdivision%2030.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"NULL",0.2,"NULL","except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2011,1977,2010,1977,2010,2010,7,2010,2009,"WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2010","WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2009",119000,124000,"TBbest-MT","MT",119000,124000,119000,124000,NA,NA,76800,85300,NA,NA,0.253,0.262,"ERbest-ratio","ratio",0.253,0.262,0.253,0.262,0.43,0.481,NA,NA,NA,NA,0.35,"WKMAMPEL (ICES, 2009) based on stochastic simulations",NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,2,"N",3,NA,1.28,1.22857142857143,NA,32036.4370866413,35142.1173234731,NA,60000,"SSBmsy",0.35,"instFmsy",1.28,"SSB_by_SSBmsy",1.22857142857143,"InstF_by_InstFmsy",32036.4370866413,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2014-ICESIMP2016","HERRRIGA","ICES","WGBFAS","1976-2014",1976,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-riga.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2014,1977,2013,1977,2013,2013,5,2010,2009,"WGBFAS-HERRRIGA-1976-2014-ICESIMP2016_2010","WGBFAS-HERRRIGA-1976-2014-ICESIMP2016_2009",134000,144000,"TBbest-MT","MT",134000,144000,134000,144000,NA,NA,94400,101000,NA,NA,0.225373134328358,0.226388888888889,"ERbest-ratio","ratio",0.225373134328358,0.226388888888889,NA,NA,0.336,0.416,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",NA,NA,NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,2,"N",3,NA,1.57333333333333,0.96,NA,36074.6434421003,39571.7959776924,NA,60000,"SSBmsy",0.35,"instFmsy",1.57333333333333,"SSB_by_SSBmsy",0.96,"InstF_by_InstFmsy",36074.6434421003,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","ICES","WGBFAS","1976-2011",1976,2011,"http://www.ices.dk/reports/ACOM/2011/WGBFAS/Sec%2006.4%20Herring%20in%20Subdivision%2030.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"NULL",0.2,"NULL","except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2011,1977,2010,1977,2010,2010,7,2010,2009,"WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2010","WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2009",119000,124000,"TBbest-MT","MT",119000,124000,119000,124000,NA,NA,76800,85300,NA,NA,0.253,0.262,"ERbest-ratio","ratio",0.253,0.262,0.253,0.262,0.43,0.481,NA,NA,NA,NA,0.35,"WKMAMPEL (ICES, 2009) based on stochastic simulations",NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,3,"N",4,NA,1.28,1.22857142857143,NA,32036.4370866413,35142.1173234731,NA,60000,"SSBmsy",0.35,"instFmsy",1.28,"SSB_by_SSBmsy",1.22857142857143,"InstF_by_InstFmsy",32036.4370866413,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2015-ICESIMP2016","HERRRIGA","ICES","WGBFAS","1976-2015",1976,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/her-riga.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2015,1977,2014,1977,2014,2014,4,2010,2009,"WGBFAS-HERRRIGA-1976-2015-ICESIMP2016_2010","WGBFAS-HERRRIGA-1976-2015-ICESIMP2016_2009",132000,142000,"TBbest-MT","MT",132000,142000,132000,142000,NA,NA,93100,100000,NA,NA,0.228787878787879,0.229577464788732,"ERbest-ratio","ratio",0.228787878787879,0.229577464788732,NA,NA,0.34,0.419,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",NA,NA,NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,3,"N",4,NA,1.55166666666667,1.0625,NA,32937.4077956519,36148.3271062728,NA,60000,"SSBmsy",0.32,"instFmsy",1.55166666666667,"SSB_by_SSBmsy",1.0625,"InstF_by_InstFmsy",32937.4077956519,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","ICES","WGBFAS","1976-2011",1976,2011,"http://www.ices.dk/reports/ACOM/2011/WGBFAS/Sec%2006.4%20Herring%20in%20Subdivision%2030.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"NULL",0.2,"NULL","except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2011,1977,2010,1977,2010,2010,7,2010,2009,"WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2010","WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2009",119000,124000,"TBbest-MT","MT",119000,124000,119000,124000,NA,NA,76800,85300,NA,NA,0.253,0.262,"ERbest-ratio","ratio",0.253,0.262,0.253,0.262,0.43,0.481,NA,NA,NA,NA,0.35,"WKMAMPEL (ICES, 2009) based on stochastic simulations",NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,4,"N",5,NA,1.28,1.22857142857143,NA,32036.4370866413,35142.1173234731,NA,60000,"SSBmsy",0.35,"instFmsy",1.28,"SSB_by_SSBmsy",1.22857142857143,"InstF_by_InstFmsy",32036.4370866413,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2016-ICESIMP2016","HERRRIGA","ICES","WGBFAS","1976-2016",1976,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/her-riga.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2016,1977,2015,1977,2015,2015,3,2010,2009,"WGBFAS-HERRRIGA-1976-2016-ICESIMP2016_2010","WGBFAS-HERRRIGA-1976-2016-ICESIMP2016_2009",138000,148000,"TBbest-MT","MT",138000,148000,138000,148000,NA,NA,97200,104000,NA,NA,0.218840579710145,0.22027027027027,"ERbest-ratio","ratio",0.218840579710145,0.22027027027027,NA,NA,0.328,0.406,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.88,"",NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,4,"N",5,NA,1.62,1.025,NA,34434.5626954543,37791.4328838307,NA,60000,"SSBmsy",0.32,"instFmsy",1.62,"SSB_by_SSBmsy",1.025,"InstF_by_InstFmsy",34434.5626954543,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","ICES","WGBFAS","1976-2011",1976,2011,"http://www.ices.dk/reports/ACOM/2011/WGBFAS/Sec%2006.4%20Herring%20in%20Subdivision%2030.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"NULL",0.2,"NULL","except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2011,1977,2010,1977,2010,2010,7,2010,2009,"WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2010","WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2009",119000,124000,"TBbest-MT","MT",119000,124000,119000,124000,NA,NA,76800,85300,NA,NA,0.253,0.262,"ERbest-ratio","ratio",0.253,0.262,0.253,0.262,0.43,0.481,NA,NA,NA,NA,0.35,"WKMAMPEL (ICES, 2009) based on stochastic simulations",NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,5,"Y",6,NA,1.28,1.22857142857143,NA,32036.4370866413,35142.1173234731,NA,60000,"SSBmsy",0.35,"instFmsy",1.28,"SSB_by_SSBmsy",1.22857142857143,"InstF_by_InstFmsy",32036.4370866413,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2017-ICESIMP2018","HERRRIGA","ICES","WGBFAS","1976-2017",1976,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/her.27.28.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2017,1977,2016,1977,2016,2016,2,2010,2009,"WGBFAS-HERRRIGA-1976-2017-ICESIMP2018_2010","WGBFAS-HERRRIGA-1976-2017-ICESIMP2018_2009",138000,148000,"TBbest-MT","MT",138000,148000,138000,148000,NA,NA,97900,104000,NA,NA,0.218840579710145,0.22027027027027,"ERbest-ratio","ratio",0.218840579710145,0.22027027027027,NA,NA,0.323,0.402,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.88,"",NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,5,"Y",6,NA,1.63166666666667,1.009375,NA,34434.5626954543,37791.4328838307,NA,60000,"SSBmsy",0.32,"instFmsy",1.63166666666667,"SSB_by_SSBmsy",1.009375,"InstF_by_InstFmsy",34434.5626954543,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","ICES","WGBFAS","1976-2011",1976,2011,"http://www.ices.dk/reports/ACOM/2011/WGBFAS/Sec%2006.4%20Herring%20in%20Subdivision%2030.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Estonia",27,"NULL",0.2,"NULL","except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2011,1977,2010,1977,2010,2010,7,2010,2009,"WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2010","WGBFAS-HERRRIGA-1976-2011-NEUBAUER_2009",119000,124000,"TBbest-MT","MT",119000,124000,119000,124000,NA,NA,76800,85300,NA,NA,0.253,0.262,"ERbest-ratio","ratio",0.253,0.262,0.253,0.262,0.43,0.481,NA,NA,NA,NA,0.35,"WKMAMPEL (ICES, 2009) based on stochastic simulations",NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,6,"Y",7,NA,1.28,1.22857142857143,NA,32036.4370866413,35142.1173234731,NA,60000,"SSBmsy",0.35,"instFmsy",1.28,"SSB_by_SSBmsy",1.22857142857143,"InstF_by_InstFmsy",32036.4370866413,"OFL_instF"
"Europe (EU)","WGBFAS-HERRRIGA-1976-2018-ICESIMP2018","HERRRIGA","ICES","WGBFAS","1976-2018",1976,2018,"","VPA","Unknown","Extended Survivor Analysis","multinational","Gulf of Riga East of Gotland","multinational-ICES-28","Herring Gulf of Riga East of Gotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",999,"Current","Estonia",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,"except for the period 1979-1983 when a value of M=0.25 is used.",NA,NA,1977,2018,1977,2017,1977,2017,2017,1,2010,2009,"WGBFAS-HERRRIGA-1976-2018-ICESIMP2018_2010","WGBFAS-HERRRIGA-1976-2018-ICESIMP2018_2009",140000,150000,"TBbest-MT","MT",140000,150000,140000,150000,NA,NA,99500,106000,NA,NA,0.215714285714286,0.217333333333333,"ERbest-ratio","ratio",0.215714285714286,0.217333333333333,NA,NA,0.315,0.391,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.88,"",NA,NA,60000,NA,60000,"SSBtrigmsy-MT",NA,6,"Y",7,NA,1.65833333333333,0.984375,NA,34933.6143287217,38339.1348096833,NA,60000,"SSBmsy",0.32,"instFmsy",1.65833333333333,"SSB_by_SSBmsy",0.984375,"InstF_by_InstFmsy",34933.6143287217,"OFL_instF"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","ICES","WGBFAS","1973-2011",1973,2011,"http://www.ices.dk/reports/ACOM/2008/WGBFAS/07-Sprat%20in%20Subdivisions%2022-32.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"NULL",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2011,1974,2010,1974,2010,2010,7,2010,2009,"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2010","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2009",1500000,1840000,"TBbest-MT","MT",1500000,1840000,1500000,1840000,NA,NA,891000,854000,NA,NA,0.228,0.221,"ERbest-ratio","ratio",0.228,0.221,0.228,0.221,0.408,0.532,NA,NA,NA,NA,0.29,"",NA,NA,NA,NA,NA,NA,570000,NA,NA,NA,NA,1,"N",2,NA,1.56315789473684,1.40689655172414,NA,NA,377604.648632152,NA,570000,"SSBmsy",0.29,"instFmsy",1.56315789473684,"SSB_by_SSBmsy",1.40689655172414,"InstF_by_InstFmsy",377604.648632152,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2013-ICESIMP2016","SPRAT22-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/spr-2232_201304142254.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2010,2009,"WGBFAS-SPRAT22-32-1973-2013-ICESIMP2016_2010","WGBFAS-SPRAT22-32-1973-2013-ICESIMP2016_2009",1910000,2300000,"TBbest-MT","MT",1910000,2300000,1910000,2300000,NA,NA,1250000,1060000,NA,NA,0.179057591623037,0.17695652173913,"ERbest-ratio","ratio",0.179057591623037,0.17695652173913,NA,NA,0.307,0.419,NA,NA,NA,NA,0.29,"",0.29,"Fmsy-1/yr",0.39,"",NA,NA,570000,NA,570000,"SSBtrigmsy-MT",NA,1,"N",2,NA,2.19298245614035,1.05862068965517,NA,NA,480816.58592494,NA,570000,"SSBmsy",0.29,"instFmsy",2.19298245614035,"SSB_by_SSBmsy",1.05862068965517,"InstF_by_InstFmsy",480816.58592494,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","ICES","WGBFAS","1973-2011",1973,2011,"http://www.ices.dk/reports/ACOM/2008/WGBFAS/07-Sprat%20in%20Subdivisions%2022-32.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"NULL",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2011,1974,2010,1974,2010,2010,7,2010,2009,"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2010","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2009",1500000,1840000,"TBbest-MT","MT",1500000,1840000,1500000,1840000,NA,NA,891000,854000,NA,NA,0.228,0.221,"ERbest-ratio","ratio",0.228,0.221,0.228,0.221,0.408,0.532,NA,NA,NA,NA,0.29,"",NA,NA,NA,NA,NA,NA,570000,NA,NA,NA,NA,2,"N",3,NA,1.56315789473684,1.40689655172414,NA,NA,377604.648632152,NA,570000,"SSBmsy",0.29,"instFmsy",1.56315789473684,"SSB_by_SSBmsy",1.40689655172414,"InstF_by_InstFmsy",377604.648632152,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2014-ICESIMP2016","SPRAT22-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/spr-2232.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2010,2009,"WGBFAS-SPRAT22-32-1973-2014-ICESIMP2016_2010","WGBFAS-SPRAT22-32-1973-2014-ICESIMP2016_2009",1950000,2280000,"TBbest-MT","MT",1950000,2280000,1950000,2280000,NA,NA,1250000,1040000,NA,NA,0.175384615384615,0.178508771929825,"ERbest-ratio","ratio",0.175384615384615,0.178508771929825,NA,NA,0.318,0.426,NA,NA,NA,NA,0.29,"",0.29,"Fmsy-1/yr",0.39,"",NA,NA,570000,NA,570000,"SSBtrigmsy-MT",NA,2,"N",3,NA,2.19298245614035,1.09655172413793,NA,NA,490886.043221798,NA,570000,"SSBmsy",0.29,"instFmsy",2.19298245614035,"SSB_by_SSBmsy",1.09655172413793,"InstF_by_InstFmsy",490886.043221798,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","ICES","WGBFAS","1973-2011",1973,2011,"http://www.ices.dk/reports/ACOM/2008/WGBFAS/07-Sprat%20in%20Subdivisions%2022-32.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"NULL",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2011,1974,2010,1974,2010,2010,7,2010,2009,"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2010","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2009",1500000,1840000,"TBbest-MT","MT",1500000,1840000,1500000,1840000,NA,NA,891000,854000,NA,NA,0.228,0.221,"ERbest-ratio","ratio",0.228,0.221,0.228,0.221,0.408,0.532,NA,NA,NA,NA,0.29,"",NA,NA,NA,NA,NA,NA,570000,NA,NA,NA,NA,3,"N",4,NA,1.56315789473684,1.40689655172414,NA,NA,377604.648632152,NA,570000,"SSBmsy",0.29,"instFmsy",1.56315789473684,"SSB_by_SSBmsy",1.40689655172414,"InstF_by_InstFmsy",377604.648632152,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2015-ICESIMP2016","SPRAT22-32","ICES","WGBFAS","1973-2015",1973,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/spr-2232.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2015,1974,2014,1974,2014,2014,4,2010,2009,"WGBFAS-SPRAT22-32-1973-2015-ICESIMP2016_2010","WGBFAS-SPRAT22-32-1973-2015-ICESIMP2016_2009",1870000,2180000,"TBbest-MT","MT",1870000,2180000,1870000,2180000,NA,NA,1170000,999000,NA,NA,0.182887700534759,0.186697247706422,"ERbest-ratio","ratio",0.182887700534759,0.186697247706422,NA,NA,0.337,0.437,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.39,"",NA,NA,570000,NA,570000,"SSBtrigmsy-MT",NA,3,"N",4,NA,2.05263157894737,1.29615384615385,NA,NA,428133.534547331,NA,570000,"SSBmsy",0.26,"instFmsy",2.05263157894737,"SSB_by_SSBmsy",1.29615384615385,"InstF_by_InstFmsy",428133.534547331,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","ICES","WGBFAS","1973-2011",1973,2011,"http://www.ices.dk/reports/ACOM/2008/WGBFAS/07-Sprat%20in%20Subdivisions%2022-32.pdf","VPA","XSA","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"NULL",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2011,1974,2010,1974,2010,2010,7,2010,2009,"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2010","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_2009",1500000,1840000,"TBbest-MT","MT",1500000,1840000,1500000,1840000,NA,NA,891000,854000,NA,NA,0.228,0.221,"ERbest-ratio","ratio",0.228,0.221,0.228,0.221,0.408,0.532,NA,NA,NA,NA,0.29,"",NA,NA,NA,NA,NA,NA,570000,NA,NA,NA,NA,4,"N",5,NA,1.56315789473684,1.40689655172414,NA,NA,377604.648632152,NA,570000,"SSBmsy",0.29,"instFmsy",1.56315789473684,"SSB_by_SSBmsy",1.40689655172414,"InstF_by_InstFmsy",377604.648632152,"OFL_instF_2"
"Europe (EU)","WGBFAS-SPRAT22-32-1973-2016-ICESIMP2016","SPRAT22-32","ICES","WGBFAS","1973-2016",1973,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/spr-2232.pdf","VPA","Unknown","Extended Survivor Analysis","multinational","Baltic Areas 22-32","multinational-ICES-22-32","Sprat Baltic Areas 22-32","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus","Sprattus sprattus","Sprat",0,"Current","Poland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model ",NA,NA,1974,2016,1974,2015,1974,2015,2015,3,2010,2009,"WGBFAS-SPRAT22-32-1973-2016-ICESIMP2016_2010","WGBFAS-SPRAT22-32-1973-2016-ICESIMP2016_2009",1730000,2070000,"TBbest-MT","MT",1730000,2070000,1730000,2070000,NA,NA,1080000,953000,NA,NA,0.197687861271676,0.196618357487923,"ERbest-ratio","ratio",0.197687861271676,0.196618357487923,NA,NA,0.359,0.444,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.39,"",NA,NA,570000,NA,570000,"SSBtrigmsy-MT",NA,4,"N",5,NA,1.89473684210526,1.38076923076923,NA,NA,396080.75655983,NA,570000,"SSBmsy",0.26,"instFmsy",1.89473684210526,"SSB_by_SSBmsy",1.38076923076923,"InstF_by_InstFmsy",396080.75655983,"OFL_instF_2"
