"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,4,"Y",9,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Europe (EU)","WGWIDE-MACKNEICES-1980-2016-ICESIMP2018","MACKNEICES","ICES","WGWIDE","1980-2016",1980,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/mac-nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1980,2016,1980,2015,1980,2015,2015,2,2006,2005,"WGWIDE-MACKNEICES-1980-2016-ICESIMP2018_2006","WGWIDE-MACKNEICES-1980-2016-ICESIMP2018_2005",3280000,3060000,"TBbest-MT","MT",3280000,3060000,3280000,3060000,NA,NA,2220000,2290000,NA,NA,0.146646341463415,0.179738562091503,"ERbest-ratio","ratio",0.146646341463415,0.179738562091503,NA,NA,0.312,0.334,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.36,"",NA,NA,3000000,NA,3000000,"SSBtrigmsy-MT",NA,4,"Y",9,NA,0.74,1.41818181818182,NA,603151.640573202,647738.342683071,NA,3000000,"SSBmsy",0.22,"instFmsy",0.74,"SSB_by_SSBmsy",1.41818181818182,"InstF_by_InstFmsy",603151.640573202,"OFL_instF"
"Europe (EU)","WGMHSA-MACKNEICES-1972-2007-JENNINGS","MACKNEICES","ICES","WGMHSA","1972-2007",1972,2007,"http://www.ices.dk","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",0,"Current","Norway",27,"NULL",0.15,"NULL","Assumed all age classes and years",NA,NA,1972,2006,1972,2006,1972,2006,2006,6,2006,2005,"WGMHSA-MACKNEICES-1972-2007-JENNINGS_2006","WGMHSA-MACKNEICES-1972-2007-JENNINGS_2005",2920000,3050000,"TBbest-MT","MT",2920000,3050000,2920000,3050000,NA,NA,2230000,2250000,NA,NA,0.162,0.178,"ERbest-ratio","ratio",0.162,0.178,0.162,0.178,0.258,0.297,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"",NA,NA,NA,NA,NA,NA,NA,5,"Y",10,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Europe (EU)","WGWIDE-MACKNEICES-1980-2017-ICESIMP2018","MACKNEICES","ICES","WGWIDE","1980-2017",1980,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/mac.27.nea.pdf","Statistical catch at age model","Unknown","Integrated Catch-at-age Analysis","multinational","ICES Northeast Atlantic","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","Mackerel ICES Northeast Atlantic","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber scombrus","Scomber scombrus","Mackerel",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.15,NA,NA,NA,NA,1980,2017,1980,2016,1980,2016,2016,1,2006,2005,"WGWIDE-MACKNEICES-1980-2017-ICESIMP2018_2006","WGWIDE-MACKNEICES-1980-2017-ICESIMP2018_2005",3320000,3080000,"TBbest-MT","MT",3320000,3080000,3320000,3080000,NA,NA,2180000,2290000,NA,NA,0.144879518072289,0.178571428571429,"ERbest-ratio","ratio",0.144879518072289,0.178571428571429,NA,NA,0.301,0.326,NA,NA,NA,NA,0.21,"",0.21,"Fmsy-1/yr",0.48,"",NA,NA,2570000,NA,2570000,"SSBtrigmsy-MT",NA,5,"Y",10,NA,0.848249027237354,1.43333333333333,NA,585500.181842437,628860.303378979,NA,2570000,"SSBmsy",0.21,"instFmsy",0.848249027237354,"SSB_by_SSBmsy",1.43333333333333,"InstF_by_InstFmsy",585500.181842437,"OFL_instF"
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,1,"N",1,NA,1.25777777777778,0.143333333333333,NA,1140274.14815279,1251847.9941073,NA,2250000,"SSBmsy",0.3,"instFmsy",1.25777777777778,"SSB_by_SSBmsy",0.143333333333333,"InstF_by_InstFmsy",1140274.14815279,"OFL_instF"
"Europe (EU)","WGWIDE-BWHITNEA-1980-2013-ICESIMP2016","BWHITNEA","ICES","WGWIDE","1980-2013",1980,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/whb-comb.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1981,2013,1981,2012,1981,2012,2012,5,2011,2010,"WGWIDE-BWHITNEA-1980-2013-ICESIMP2016_2011","WGWIDE-BWHITNEA-1980-2013-ICESIMP2016_2010",5310000,4140000,"TBbest-MT","MT",5310000,4140000,5310000,4140000,NA,NA,3020000,2910000,NA,NA,0.0195856873822976,0.130434782608696,"ERbest-ratio","ratio",0.0195856873822976,0.130434782608696,NA,NA,0.04,0.182,NA,NA,NA,NA,0.3,NA,0.18,"Fmp-1/yr",0.48,"",NA,NA,2250000,NA,2250000,"SSBmp-MT",NA,1,"N",1,NA,1.34222222222222,0.133333333333333,NA,1253593.31815555,1376255.24818008,NA,2250000,"SSBmsy",0.3,"instFmsy",1.34222222222222,"SSB_by_SSBmsy",0.133333333333333,"InstF_by_InstFmsy",1253593.31815555,"OFL_instF"
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,2,"N",2,NA,1.25777777777778,0.143333333333333,NA,1140274.14815279,1251847.9941073,NA,2250000,"SSBmsy",0.3,"instFmsy",1.25777777777778,"SSB_by_SSBmsy",0.143333333333333,"InstF_by_InstFmsy",1140274.14815279,"OFL_instF"
"Europe (EU)","WGWIDE-BWHITNEA-1980-2014-ICESIMP2016","BWHITNEA","ICES","WGWIDE","1980-2014",1980,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/whb-comb.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1981,2014,1981,2013,1981,2013,2013,4,2011,2010,"WGWIDE-BWHITNEA-1980-2014-ICESIMP2016_2011","WGWIDE-BWHITNEA-1980-2014-ICESIMP2016_2010",5190000,4140000,"TBbest-MT","MT",5190000,4140000,5190000,4140000,NA,NA,3010000,2910000,NA,NA,0.0200385356454721,0.130434782608696,"ERbest-ratio","ratio",0.0200385356454721,0.130434782608696,NA,NA,0.04,0.181,NA,NA,NA,NA,0.3,NA,0.18,"Fmp-1/yr",0.48,"",NA,NA,2250000,NA,2250000,"SSBmp-MT",NA,2,"N",2,NA,1.33777777777778,0.133333333333333,NA,1225263.52565486,1345153.43466188,NA,2250000,"SSBmsy",0.3,"instFmsy",1.33777777777778,"SSB_by_SSBmsy",0.133333333333333,"InstF_by_InstFmsy",1225263.52565486,"OFL_instF"
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,3,"N",3,NA,1.25777777777778,0.143333333333333,NA,1140274.14815279,1251847.9941073,NA,2250000,"SSBmsy",0.3,"instFmsy",1.25777777777778,"SSB_by_SSBmsy",0.143333333333333,"InstF_by_InstFmsy",1140274.14815279,"OFL_instF"
"Europe (EU)","WGWIDE-BWHITNEA-1980-2015-ICESIMP2016","BWHITNEA","ICES","WGWIDE","1980-2015",1980,2015,"","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1981,2015,1981,2014,1981,2014,2014,3,2011,2010,"WGWIDE-BWHITNEA-1980-2015-ICESIMP2016_2011","WGWIDE-BWHITNEA-1980-2015-ICESIMP2016_2010",4360000,3560000,"TBbest-MT","MT",4360000,3560000,4360000,3560000,NA,NA,2570000,2540000,NA,NA,0.0238532110091743,0.151685393258427,"ERbest-ratio","ratio",0.0238532110091743,0.151685393258427,NA,NA,0.044,0.21,NA,NA,NA,NA,0.3,"",0.3,"Fmsy-1/yr",0.48,"",NA,NA,2250000,NA,2250000,"SSBtrigmsy-MT",NA,3,"N",3,NA,1.14222222222222,0.146666666666667,NA,1029315.79419175,1130032.55782771,NA,2250000,"SSBmsy",0.3,"instFmsy",1.14222222222222,"SSB_by_SSBmsy",0.146666666666667,"InstF_by_InstFmsy",1029315.79419175,"OFL_instF"
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,4,"N",5,NA,1.25777777777778,0.143333333333333,NA,1140274.14815279,1251847.9941073,NA,2250000,"SSBmsy",0.3,"instFmsy",1.25777777777778,"SSB_by_SSBmsy",0.143333333333333,"InstF_by_InstFmsy",1140274.14815279,"OFL_instF"
"Europe (EU)","WGWIDE-BWHITNEA-1980-2017-ICESIMP2018","BWHITNEA","ICES","WGWIDE","1980-2017",1980,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/whb-comb.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1981,2017,1981,2016,1981,2016,2016,2,2011,2010,"WGWIDE-BWHITNEA-1980-2017-ICESIMP2018_2011","WGWIDE-BWHITNEA-1980-2017-ICESIMP2018_2010",4370000,3740000,"TBbest-MT","MT",4370000,3740000,4370000,3740000,NA,NA,2690000,2680000,NA,NA,0.0237986270022883,0.144385026737968,"ERbest-ratio","ratio",0.0237986270022883,0.144385026737968,NA,NA,0.052,0.184,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.88,"",NA,NA,2250000,NA,2250000,"SSBtrigmsy-MT",NA,4,"N",5,NA,1.19555555555556,0.1625,NA,1090427.81868938,1196728.70798797,NA,2250000,"SSBmsy",0.32,"instFmsy",1.19555555555556,"SSB_by_SSBmsy",0.1625,"InstF_by_InstFmsy",1090427.81868938,"OFL_instF"
"Europe (EU)","WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","ICES","WGNPBW","1980-2012",1980,2012,"http://www.ices.dk/committe/acom/comwork/report/2012/2012/whb-comb.pdf","Age-based analytical (SAM)","SAM","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",0,"Current","Norway",27,"NULL",0.2,NA,NA,NA,NA,1981,2012,1981,2011,1981,2011,2011,6,2011,2010,"WGNPBW-BWHITNEA-1980-2012-CHING_2011","WGNPBW-BWHITNEA-1980-2012-CHING_2010",4830000,3930000,"TBbest-MT","MT",4830000,3930000,4830000,3930000,NA,NA,2830000,2860000,NA,NA,0.0215,0.133,"ERbest-ratio","ratio",0.0215,0.133,0.0215,0.133,0.043,0.187,NA,NA,NA,NA,0.3,"",NA,NA,NA,NA,NA,NA,2250000,NA,NA,NA,NA,5,"Y",6,NA,1.25777777777778,0.143333333333333,NA,1140274.14815279,1251847.9941073,NA,2250000,"SSBmsy",0.3,"instFmsy",1.25777777777778,"SSB_by_SSBmsy",0.143333333333333,"InstF_by_InstFmsy",1140274.14815279,"OFL_instF"
"Europe (EU)","WGWIDE-BWHITNEA-1980-2018-ICESIMP2018","BWHITNEA","ICES","WGWIDE","1980-2018",1980,2018,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/whb.27.1-91214.pdf","Age-based analytical (SAM)","Unknown","Age-based analytical (SAM)","multinational","Northeast Atlantic","multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV","Blue whiting Northeast Atlantic","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Micromesistius poutassou","Blue whiting",999,"Current","Norway",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1981,2018,1981,2017,1981,2017,2017,1,2011,2010,"WGWIDE-BWHITNEA-1980-2018-ICESIMP2018_2011","WGWIDE-BWHITNEA-1980-2018-ICESIMP2018_2010",4340000,3710000,"TBbest-MT","MT",4340000,3710000,4340000,3710000,NA,NA,2660000,2650000,NA,NA,0.023963133640553,0.1455525606469,"ERbest-ratio","ratio",0.023963133640553,0.1455525606469,NA,NA,0.052,0.186,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.88,"",NA,NA,2250000,NA,2250000,"SSBpa-MT",NA,5,"Y",6,NA,1.18222222222222,0.1625,NA,1082942.04419037,1188513.17910018,NA,2250000,"SSBmsy",0.32,"instFmsy",1.18222222222222,"SSB_by_SSBmsy",0.1625,"InstF_by_InstFmsy",1082942.04419037,"OFL_instF"
"Europe (EU)","WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016","HADNS-IIIa-VIa","ICES","WGNSSK","1972-2014",1972,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/had-346a.pdf","Age-based analytical assessment (TSA) ","Unknown","Age-based analytical assessment (TSA) ","multinational","ICES 3a-4-6a","multinational-ICES-NS-IIIa-VIa","Haddock ICES 3a-4-6a","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"vary with age and over time ",NA,NA,1972,2014,1972,2013,1972,2013,2013,6,2013,2012,"WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016_2013","WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016_2012",420000,455000,"TBbest-MT","MT",420000,455000,420000,455000,NA,NA,235000,307000,NA,NA,0.111428571428571,0.094945054945055,"ERbest-ratio","ratio",0.111428571428571,0.094945054945055,NA,NA,0.183,0.188,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",NA,NA,NA,NA,88000,NA,88000,"SSBtrigmsy-MT",NA,1,"N",1,NA,2.67045454545455,0.522857142857143,NA,NA,124031.00231814,NA,88000,"SSBmsy",0.35,"instFmsy",2.67045454545455,"SSB_by_SSBmsy",0.522857142857143,"InstF_by_InstFmsy",124031.00231814,"OFL_instF_2"
"Europe (EU)","WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2016","HADNS-IIIa-VIa","ICES","WGNSSK","1972-2015",1972,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/had-346a.pdf","Age-based analytical assessment (TSA) ","Unknown","Age-based analytical assessment (TSA) ","multinational","ICES 3a-4-6a","multinational-ICES-NS-IIIa-VIa","Haddock ICES 3a-4-6a","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"vary with age and over time ",NA,NA,1972,2015,1972,2014,1972,2014,2014,5,2013,2012,"WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2016_2013","WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2016_2012",355000,405000,"TBbest-MT","MT",355000,405000,355000,405000,NA,NA,225000,281000,NA,NA,0.132676056338028,0.106666666666667,"ERbest-ratio","ratio",0.132676056338028,0.106666666666667,NA,NA,0.184,0.203,NA,NA,NA,NA,0.37,"",0.37,"Fmsy-1/yr",NA,NA,NA,NA,88000,NA,88000,"SSBtrigmsy-MT",NA,1,"N",1,NA,2.55681818181818,0.497297297297297,NA,NA,109789.312623739,NA,88000,"SSBmsy",0.37,"instFmsy",2.55681818181818,"SSB_by_SSBmsy",0.497297297297297,"InstF_by_InstFmsy",109789.312623739,"OFL_instF_2"
"Europe (EU)","WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016","HADNS-IIIa-VIa","ICES","WGNSSK","1972-2014",1972,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/had-346a.pdf","Age-based analytical assessment (TSA) ","Unknown","Age-based analytical assessment (TSA) ","multinational","ICES 3a-4-6a","multinational-ICES-NS-IIIa-VIa","Haddock ICES 3a-4-6a","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"vary with age and over time ",NA,NA,1972,2014,1972,2013,1972,2013,2013,6,2013,2012,"WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016_2013","WGNSSK-HADNS-IIIa-VIa-1972-2014-ICESIMP2016_2012",420000,455000,"TBbest-MT","MT",420000,455000,420000,455000,NA,NA,235000,307000,NA,NA,0.111428571428571,0.094945054945055,"ERbest-ratio","ratio",0.111428571428571,0.094945054945055,NA,NA,0.183,0.188,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",NA,NA,NA,NA,88000,NA,88000,"SSBtrigmsy-MT",NA,2,"N",1,NA,2.67045454545455,0.522857142857143,NA,NA,124031.00231814,NA,88000,"SSBmsy",0.35,"instFmsy",2.67045454545455,"SSB_by_SSBmsy",0.522857142857143,"InstF_by_InstFmsy",124031.00231814,"OFL_instF_2"
"Europe (EU)","WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2018","HADNS-IIIa-VIa","ICES","WGNSSK","1972-2015",1972,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/had-346a.pdf","Age-based analytical assessment (TSA) ","Unknown","Age-based analytical assessment (TSA) ","multinational","ICES 3a-4-6a","multinational-ICES-NS-IIIa-VIa","Haddock ICES 3a-4-6a","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock",0,"Current","Iceland",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"vary with age and over time ",NA,NA,1972,2015,1972,2014,1972,2014,2014,4,2013,2012,"WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2018_2013","WGNSSK-HADNS-IIIa-VIa-1972-2015-ICESIMP2018_2012",292000,339000,"TBbest-MT","MT",292000,339000,292000,339000,NA,NA,182000,232000,NA,NA,0.161301369863014,0.127433628318584,"ERbest-ratio","ratio",0.161301369863014,0.127433628318584,NA,NA,0.219,0.234,NA,NA,NA,NA,0.37,"",0.37,"Fmsy-1/yr",0,"",NA,NA,88000,NA,88000,"SSBtrigmsy-MT",NA,2,"N",1,NA,2.06818181818182,0.591891891891892,NA,NA,90305.5754538924,NA,88000,"SSBmsy",0.37,"instFmsy",2.06818181818182,"SSB_by_SSBmsy",0.591891891891892,"InstF_by_InstFmsy",90305.5754538924,"OFL_instF_2"
